Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Acceleration X,Acceleration Y,Channel 9,Velocity X,Velocity Y,Channel 12,Displacement X,DIsplacement Y,Channel 15
777,61,-8715,1155,109,-12792,0,0,-43.09,-0.01,-0.02,-195.89,-0.02,-0.05,-446.88
774,65,-8717,1152,112,-12795,0,0,-43.1,-0.01,-0.02,-195.89,-0.02,-0.05,-446.88
772,62,-8729,1150,109,-12806,0,0,-43.13,-0.01,-0.02,-195.89,-0.02,-0.05,-446.88
769,63,-8721,1147,110,-12798,0,0,-43.11,-0.01,-0.02,-195.89,-0.02,-0.05,-446.88
768,70,-8728,1146,117,-12805,0,0,-43.12,-0.01,-0.02,-196.74,-0.02,-0.05,-450.78
768,67,-8728,1146,114,-12805,0,0,-43.12,-0.01,-0.02,-196.74,-0.02,-0.05,-450.78
770,67,-8715,1148,114,-12792,0,0,-43.09,-0.01,-0.02,-196.74,-0.02,-0.05,-450.78
769,69,-8724,1147,116,-12801,0,0,-43.12,-0.01,-0.02,-196.74,-0.02,-0.05,-450.78
772,65,-8739,1150,112,-12816,0,0,-43.15,-0.01,-0.02,-196.74,-0.02,-0.05,-450.78
773,55,-8730,1151,102,-12807,0,0,-43.13,-0.01,-0.02,-196.74,-0.02,-0.05,-450.78
777,53,-8724,1155,101,-12801,0,0,-43.12,-0.01,-0.02,-196.74,-0.02,-0.05,-450.78
775,57,-8720,1153,105,-12797,0,0,-43.11,-0.01,-0.02,-196.74,-0.02,-0.05,-450.78
770,65,-8718,1148,112,-12795,0,0,-43.1,-0.01,-0.02,-197.6,-0.02,-0.05,-454.7
768,58,-8726,1146,106,-12803,0,0,-43.12,-0.01,-0.02,-197.6,-0.02,-0.05,-454.7
768,64,-8726,1146,111,-12803,0,0,-43.12,-0.01,-0.02,-197.6,-0.02,-0.05,-454.7
768,65,-8733,1147,112,-12810,0,0,-43.14,-0.01,-0.02,-197.6,-0.02,-0.05,-454.7
769,67,-8732,1148,114,-12809,0,0,-43.13,-0.01,-0.02,-197.6,-0.02,-0.05,-454.7
769,61,-8725,1148,108,-12802,0,0,-43.12,-0.01,-0.02,-197.6,-0.02,-0.05,-454.7
761,62,-8724,1140,109,-12801,0,0,-43.11,-0.01,-0.02,-197.6,-0.02,-0.05,-454.7
766,72,-8721,1145,119,-12798,0,0,-43.11,-0.01,-0.02,-197.6,-0.02,-0.05,-454.7
764,73,-8718,1143,120,-12795,0,0,-43.1,-0.01,-0.02,-198.46,-0.02,-0.05,-458.69
764,73,-8721,1143,120,-12798,0,0,-43.11,-0.01,-0.02,-198.46,-0.02,-0.05,-458.69
763,69,-8722,1142,116,-12799,0,0,-43.11,-0.01,-0.02,-198.46,-0.02,-0.05,-458.69
768,66,-8713,1147,113,-12790,0,0,-43.09,-0.01,-0.02,-198.46,-0.02,-0.05,-458.69
766,61,-8713,1145,108,-12790,0,0,-43.09,-0.01,-0.02,-198.46,-0.02,-0.05,-458.69
768,67,-8724,1147,114,-12801,0,0,-43.12,-0.01,-0.02,-198.46,-0.02,-0.05,-458.69
774,60,-8731,1153,107,-12808,0,0,-43.13,-0.01,-0.02,-198.46,-0.02,-0.05,-458.69
777,58,-8731,1156,105,-12809,0,0,-43.14,-0.01,-0.02,-198.46,-0.02,-0.05,-458.69
771,60,-8734,1150,107,-12812,0,0,-43.14,-0.01,-0.02,-199.33,-0.02,-0.05,-462.7
772,62,-8732,1151,109,-12810,0,0,-43.14,-0.01,-0.02,-199.33,-0.02,-0.05,-462.7
772,66,-8730,1151,113,-12808,0,0,-43.13,-0.01,-0.02,-199.33,-0.02,-0.05,-462.7
770,58,-8729,1149,105,-12807,0,0,-43.13,-0.01,-0.02,-199.33,-0.02,-0.05,-462.7
772,57,-8720,1151,104,-12798,0,0,-43.11,-0.01,-0.02,-199.33,-0.02,-0.05,-462.7
772,64,-8721,1151,111,-12799,0,0,-43.11,-0.01,-0.02,-199.33,-0.02,-0.05,-462.7
774,70,-8729,1153,116,-12807,0,0,-43.13,-0.01,-0.02,-199.33,-0.02,-0.05,-462.7
774,68,-8728,1153,114,-12806,0,0,-43.13,-0.01,-0.02,-199.33,-0.02,-0.05,-462.7
767,60,-8733,1146,107,-12811,0,0,-43.14,-0.01,-0.02,-200.19,-0.02,-0.05,-466.67
773,61,-8731,1152,108,-12809,0,0,-43.13,-0.01,-0.02,-200.19,-0.02,-0.05,-466.67
767,54,-8728,1146,101,-12805,0,0,-43.12,-0.01,-0.02,-200.19,-0.02,-0.05,-466.67
765,58,-8713,1144,105,-12790,0,0,-43.09,-0.01,-0.02,-200.19,-0.02,-0.05,-466.67
765,64,-8725,1144,111,-12802,0,0,-43.12,-0.01,-0.02,-200.19,-0.02,-0.05,-466.67
772,70,-8734,1151,117,-12811,0,0,-43.14,-0.01,-0.02,-200.19,-0.02,-0.05,-466.67
778,69,-8733,1157,116,-12810,0,0,-43.14,-0.01,-0.02,-200.19,-0.02,-0.05,-466.67
772,66,-8725,1151,113,-12802,0,0,-43.12,-0.01,-0.02,-200.19,-0.02,-0.05,-466.67
772,67,-8716,1151,114,-12793,0,0,-43.1,-0.01,-0.02,-201.06,-0.02,-0.05,-470.72
771,69,-8725,1150,116,-12802,0,0,-43.12,-0.01,-0.02,-201.06,-0.02,-0.05,-470.72
766,62,-8727,1145,109,-12804,0,0,-43.12,-0.01,-0.02,-201.06,-0.02,-0.05,-470.72
770,57,-8723,1149,104,-12800,0,0,-43.11,-0.01,-0.02,-201.06,-0.02,-0.05,-470.72
772,62,-8726,1151,109,-12803,0,0,-43.12,-0.01,-0.02,-201.06,-0.02,-0.05,-470.72
771,66,-8736,1150,113,-12813,0,0,-43.14,-0.01,-0.02,-201.06,-0.02,-0.05,-470.72
777,67,-8731,1156,114,-12808,0,0,-43.13,-0.01,-0.02,-201.06,-0.02,-0.05,-470.72
781,63,-8723,1160,110,-12800,0,0,-43.12,-0.01,-0.02,-201.06,-0.02,-0.05,-470.72
783,63,-8717,1162,110,-12794,0,0,-43.1,-0.01,-0.02,-201.92,-0.02,-0.05,-474.78
782,64,-8729,1161,111,-12806,0,0,-43.13,-0.01,-0.02,-201.92,-0.02,-0.05,-474.78
777,59,-8731,1156,106,-12808,0,0,-43.13,-0.01,-0.02,-201.92,-0.02,-0.05,-474.78
774,64,-8727,1153,111,-12804,0,0,-43.12,-0.01,-0.02,-201.92,-0.02,-0.05,-474.78
772,60,-8738,1151,107,-12815,0,0,-43.15,-0.01,-0.02,-201.92,-0.02,-0.05,-474.78
773,62,-8736,1152,109,-12813,0,0,-43.14,-0.01,-0.02,-201.92,-0.02,-0.05,-474.78
772,52,-8733,1151,99,-12810,0,0,-43.14,-0.01,-0.02,-201.92,-0.02,-0.05,-474.78
769,53,-8729,1148,100,-12806,0,0,-43.13,-0.01,-0.02,-201.92,-0.02,-0.05,-474.78
777,49,-8725,1156,96,-12802,0,0,-43.12,-0.01,-0.02,-202.78,-0.02,-0.05,-478.8
775,52,-8719,1154,99,-12796,0,0,-43.1,-0.01,-0.02,-202.78,-0.02,-0.05,-478.8
774,56,-8716,1153,103,-12793,0,0,-43.1,-0.01,-0.02,-202.78,-0.02,-0.05,-478.8
773,63,-8727,1152,110,-12804,0,0,-43.12,-0.01,-0.02,-202.78,-0.02,-0.05,-478.8
768,60,-8729,1147,107,-12806,0,0,-43.13,-0.01,-0.02,-202.78,-0.02,-0.05,-478.8
764,58,-8725,1143,105,-12802,0,0,-43.12,-0.01,-0.02,-202.78,-0.02,-0.05,-478.8
773,55,-8732,1152,102,-12809,0,0,-43.13,-0.01,-0.02,-202.78,-0.02,-0.05,-478.8
773,57,-8733,1152,104,-12810,0,0,-43.14,-0.01,-0.02,-202.78,-0.02,-0.05,-478.8
773,59,-8736,1152,106,-12813,0,0,-43.14,-0.01,-0.02,-203.63,-0.02,-0.05,-482.84
771,60,-8729,1150,107,-12806,0,0,-43.13,-0.01,-0.02,-203.63,-0.02,-0.05,-482.84
771,59,-8725,1150,106,-12802,0,0,-43.12,-0.01,-0.02,-203.63,-0.02,-0.05,-482.84
772,61,-8723,1151,108,-12800,0,0,-43.11,-0.01,-0.02,-203.63,-0.02,-0.05,-482.84
768,64,-8731,1147,111,-12808,0,0,-43.13,-0.01,-0.02,-203.63,-0.02,-0.05,-482.84
766,69,-8720,1145,116,-12797,0,0,-43.11,-0.01,-0.02,-203.63,-0.02,-0.05,-482.84
765,68,-8731,1144,115,-12808,0,0,-43.13,-0.01,-0.02,-203.63,-0.02,-0.05,-482.84
771,64,-8731,1150,111,-12808,0,0,-43.13,-0.01,-0.02,-203.63,-0.02,-0.05,-482.84
779,65,-8730,1158,112,-12807,0,0,-43.13,-0.01,-0.02,-204.5,-0.02,-0.05,-486.96
773,62,-8722,1152,109,-12799,0,0,-43.11,-0.01,-0.02,-204.5,-0.02,-0.05,-486.96
772,56,-8728,1151,103,-12805,0,0,-43.12,-0.01,-0.02,-204.5,-0.02,-0.05,-486.96
773,64,-8731,1152,111,-12808,0,0,-43.13,-0.01,-0.02,-204.5,-0.02,-0.05,-486.96
781,71,-8718,1160,118,-12795,0,0,-43.1,-0.01,-0.02,-204.5,-0.02,-0.05,-486.96
772,64,-8720,1151,111,-12797,0,0,-43.11,-0.01,-0.02,-204.5,-0.02,-0.05,-486.96
772,61,-8726,1151,108,-12803,-0.06,0,-43.12,-0.01,-0.02,-204.5,-0.02,-0.05,-486.96
779,60,-8723,1158,107,-12800,-0.04,0,-43.12,-0.01,-0.02,-204.5,-0.02,-0.05,-486.96
775,63,-8729,1154,110,-12806,-0.05,0,-43.13,-0.01,-0.02,-205.37,-0.02,-0.05,-491.09
778,65,-8731,1157,112,-12808,-0.04,0,-43.13,-0.01,-0.02,-205.37,-0.02,-0.05,-491.09
782,65,-8727,1161,112,-12805,-0.03,0,-43.13,-0.01,-0.02,-205.37,-0.02,-0.05,-491.09
778,62,-8724,1157,109,-12802,-0.04,0,-43.12,-0.01,-0.02,-205.37,-0.02,-0.05,-491.09
774,59,-8721,1153,106,-12799,-0.05,0,-43.11,-0.01,-0.02,-205.37,-0.02,-0.05,-491.09
774,55,-8723,1153,102,-12801,-0.04,0,-43.12,-0.01,-0.02,-205.37,-0.02,-0.05,-491.09
776,64,-8723,1155,111,-12801,-0.05,0,-43.12,-0.01,-0.02,-205.37,-0.02,-0.05,-491.09
771,62,-8733,1150,109,-12811,-0.06,0,-43.14,-0.01,-0.02,-205.37,-0.02,-0.05,-491.09
771,57,-8739,1150,104,-12817,0,0,-43.15,-0.01,-0.02,-206.22,-0.02,-0.05,-495.18
769,62,-8727,1148,109,-12805,0,0,-43.12,-0.01,-0.02,-206.22,-0.02,-0.05,-495.18
773,65,-8717,1152,112,-12795,0,0,-43.1,-0.01,-0.02,-206.22,-0.02,-0.05,-495.18
771,67,-8723,1150,114,-12801,0,0,-43.12,-0.01,-0.02,-206.22,-0.02,-0.05,-495.18
779,69,-8716,1158,116,-12794,0,0,-43.1,-0.01,-0.02,-206.22,-0.02,-0.05,-495.18
782,68,-8723,1161,115,-12801,0,0,-43.12,-0.01,-0.02,-206.22,-0.02,-0.05,-495.18
775,63,-8730,1154,110,-12808,0,0,-43.13,-0.01,-0.02,-206.22,-0.02,-0.05,-495.18
768,63,-8726,1147,110,-12804,0,0,-43.12,-0.01,-0.02,-206.22,-0.02,-0.05,-495.18
764,65,-8723,1143,112,-12801,0,0,-43.12,-0.01,-0.02,-207.09,-0.02,-0.05,-499.35
768,62,-8725,1147,109,-12803,0,0,-43.12,-0.01,-0.02,-207.09,-0.02,-0.05,-499.35
764,60,-8732,1143,107,-12810,0,0,-43.13,-0.01,-0.02,-207.09,-0.02,-0.05,-499.35
765,57,-8727,1144,104,-12805,0,0,-43.12,-0.01,-0.02,-207.09,-0.02,-0.05,-499.35
774,61,-8733,1153,108,-12811,0,0,-43.14,-0.01,-0.02,-207.09,-0.02,-0.05,-499.35
776,63,-8736,1155,110,-12814,0,0,-43.15,-0.01,-0.02,-207.09,-0.02,-0.05,-499.35
781,65,-8732,1160,112,-12810,0,0,-43.14,-0.01,-0.02,-207.09,-0.02,-0.05,-499.35
779,63,-8733,1158,110,-12811,0,0,-43.14,-0.01,-0.02,-207.09,-0.02,-0.05,-499.35
776,65,-8735,1155,112,-12813,0,0,-43.15,-0.01,-0.02,-207.96,-0.02,-0.05,-503.53
776,65,-8724,1155,112,-12802,0,0,-43.12,-0.01,-0.02,-207.96,-0.02,-0.05,-503.53
774,60,-8730,1153,107,-12808,0,0,-43.13,-0.01,-0.02,-207.96,-0.02,-0.05,-503.53
776,61,-8726,1155,108,-12804,0,0,-43.12,-0.01,-0.02,-207.96,-0.02,-0.05,-503.53
779,59,-8723,1158,106,-12801,0,0,-43.12,-0.01,-0.02,-207.96,-0.02,-0.05,-503.53
779,64,-8725,1158,111,-12803,0,0,-43.12,-0.01,-0.02,-207.96,-0.02,-0.05,-503.53
776,64,-8730,1155,111,-12808,0,0,-43.13,-0.01,-0.02,-207.96,-0.02,-0.05,-503.53
777,68,-8728,1156,115,-12806,0,0,-43.13,-0.01,-0.02,-207.96,-0.02,-0.05,-503.53
773,69,-8731,1152,116,-12809,0,0,-43.13,-0.01,-0.02,-208.82,-0.02,-0.05,-507.68
769,64,-8737,1148,111,-12815,0,0,-43.15,-0.01,-0.02,-208.82,-0.02,-0.05,-507.68
773,66,-8737,1152,113,-12815,0,0,-43.15,-0.01,-0.02,-208.82,-0.02,-0.05,-507.68
776,63,-8733,1155,110,-12811,0,0,-43.14,-0.01,-0.02,-208.82,-0.02,-0.05,-507.68
773,69,-8732,1152,116,-12810,0,0,-43.14,-0.01,-0.02,-208.82,-0.02,-0.05,-507.68
776,64,-8729,1155,111,-12807,0,0,-43.13,-0.01,-0.02,-208.82,-0.02,-0.05,-507.68
778,60,-8727,1157,107,-12804,0,0,-43.12,-0.01,-0.02,-208.82,-0.02,-0.05,-507.68
775,56,-8723,1154,103,-12800,0,0,-43.11,-0.01,-0.02,-208.82,-0.02,-0.05,-507.68
773,66,-8722,1152,113,-12799,0,0,-43.11,-0.01,-0.02,-209.68,-0.02,-0.05,-511.9
773,65,-8722,1152,112,-12799,0,0,-43.11,-0.01,-0.02,-209.68,-0.02,-0.05,-511.9
777,69,-8726,1156,116,-12803,0,0,-43.12,-0.01,-0.02,-209.68,-0.02,-0.05,-511.9
777,64,-8728,1156,111,-12806,0,0,-43.13,-0.01,-0.02,-209.68,-0.02,-0.05,-511.9
775,60,-8731,1154,107,-12809,0,0,-43.13,-0.01,-0.02,-209.68,-0.02,-0.05,-511.9
776,56,-8726,1155,103,-12804,0,0,-43.12,-0.01,-0.02,-209.68,-0.02,-0.05,-511.9
775,58,-8721,1154,105,-12799,0,0,-43.11,-0.01,-0.02,-209.68,-0.02,-0.05,-511.9
776,61,-8725,1155,108,-12803,0,0,-43.12,-0.01,-0.02,-209.68,-0.02,-0.05,-511.9
783,56,-8726,1162,103,-12804,0,0,-43.12,-0.01,-0.02,-210.55,-0.02,-0.05,-516.13
781,60,-8725,1160,107,-12803,0,0,-43.12,-0.01,-0.02,-210.55,-0.02,-0.05,-516.13
782,53,-8733,1160,100,-12811,0,0,-43.14,-0.01,-0.02,-210.55,-0.02,-0.05,-516.13
783,53,-8731,1161,100,-12809,0,0,-43.14,-0.01,-0.02,-210.55,-0.02,-0.05,-516.13
773,60,-8720,1151,107,-12798,0,0,-43.11,-0.01,-0.02,-210.55,-0.02,-0.05,-516.13
766,62,-8720,1145,109,-12798,0,-0.13,-43.11,-0.01,-0.02,-210.55,-0.02,-0.05,-516.13
771,63,-8716,1150,110,-12794,0,-0.12,-43.1,-0.01,-0.02,-210.55,-0.02,-0.05,-516.13
771,63,-8724,1150,110,-12802,0,-0.12,-43.12,-0.01,-0.02,-210.55,-0.02,-0.05,-516.13
776,56,-8728,1154,103,-12806,0,-0.13,-43.13,-0.01,-0.02,-211.41,-0.02,-0.06,-520.33
769,58,-8722,1148,105,-12800,0,-0.13,-43.11,-0.01,-0.02,-211.41,-0.02,-0.06,-520.33
768,65,-8720,1147,112,-12798,0,-0.12,-43.11,-0.01,-0.02,-211.41,-0.02,-0.06,-520.33
774,65,-8725,1153,112,-12803,0,-0.11,-43.12,-0.01,-0.02,-211.41,-0.02,-0.06,-520.33
773,60,-8727,1152,107,-12805,0,-0.13,-43.12,-0.01,-0.02,-211.41,-0.02,-0.06,-520.33
777,58,-8721,1156,105,-12799,0,-0.13,-43.11,-0.01,-0.02,-211.41,-0.02,-0.06,-520.33
772,62,-8724,1151,109,-12802,0,-0.12,-43.12,-0.01,-0.02,-211.41,-0.02,-0.06,-520.33
767,60,-8720,1146,107,-12798,0,0,-43.11,-0.01,-0.02,-211.41,-0.02,-0.06,-520.33
773,59,-8719,1152,106,-12797,0,0,-43.11,-0.01,-0.02,-212.27,-0.02,-0.06,-524.6
766,65,-8725,1145,112,-12803,0,0,-43.12,-0.01,-0.02,-212.27,-0.02,-0.06,-524.6
770,60,-8732,1149,107,-12810,0,0,-43.14,-0.01,-0.02,-212.27,-0.02,-0.06,-524.6
781,59,-8728,1159,106,-12806,0,0,-43.13,-0.01,-0.02,-212.27,-0.02,-0.06,-524.6
777,61,-8727,1155,108,-12805,0,0,-43.12,-0.01,-0.02,-212.27,-0.02,-0.06,-524.6
777,57,-8724,1155,104,-12802,0,0,-43.12,-0.01,-0.02,-212.27,-0.02,-0.06,-524.6
771,57,-8725,1149,104,-12803,0,0,-43.12,-0.01,-0.02,-212.27,-0.02,-0.06,-524.6
772,60,-8717,1150,107,-12795,0,0,-43.1,-0.01,-0.02,-212.27,-0.02,-0.06,-524.6
770,56,-8719,1148,103,-12796,0,0,-43.1,-0.01,-0.02,-213.13,-0.02,-0.06,-528.82
784,62,-8714,1162,110,-12792,0,0,-43.1,-0.01,-0.02,-213.13,-0.02,-0.06,-528.82
783,59,-8721,1161,106,-12799,0,0,-43.11,-0.01,-0.02,-213.13,-0.02,-0.06,-528.82
782,62,-8728,1160,109,-12806,0,0,-43.13,-0.01,-0.02,-213.13,-0.02,-0.06,-528.82
778,61,-8730,1156,108,-12808,0,0,-43.13,-0.01,-0.02,-213.13,-0.02,-0.06,-528.82
772,56,-8733,1150,104,-12811,0,0,-43.14,-0.01,-0.02,-213.13,-0.02,-0.06,-528.82
771,61,-8728,1149,109,-12806,0,0,-43.13,-0.01,-0.02,-213.13,-0.02,-0.06,-528.82
773,60,-8721,1151,108,-12799,0,0,-43.11,-0.01,-0.02,-213.13,-0.02,-0.06,-528.82
779,61,-8724,1157,109,-12802,0,0,-43.12,-0.01,-0.02,-214,-0.02,-0.06,-533.13
777,58,-8727,1155,106,-12805,0,0,-43.13,-0.01,-0.02,-214,-0.02,-0.06,-533.13
774,62,-8728,1152,110,-12806,0,0,-43.13,-0.01,-0.02,-214,-0.02,-0.06,-533.13
776,57,-8735,1154,105,-12813,0,0,-43.15,-0.01,-0.02,-214,-0.02,-0.06,-533.13
777,60,-8729,1155,108,-12806,0,0,-43.12,-0.01,-0.02,-214,-0.02,-0.06,-533.13
778,69,-8728,1156,117,-12805,0,0,-43.12,-0.01,-0.02,-214,-0.02,-0.06,-533.13
777,73,-8733,1155,120,-12811,0,0,-43.14,-0.01,-0.02,-214,-0.02,-0.06,-533.13
769,66,-8720,1147,114,-12798,0,0,-43.11,-0.01,-0.02,-214,-0.02,-0.06,-533.13
768,61,-8731,1146,109,-12808,0,0,-43.13,-0.01,-0.02,-214.87,-0.02,-0.06,-537.46
769,66,-8733,1147,113,-12810,0,0,-43.13,-0.01,-0.02,-214.87,-0.02,-0.06,-537.46
776,68,-8732,1154,115,-12809,0,0,-43.13,-0.01,-0.02,-214.87,-0.02,-0.06,-537.46
768,64,-8736,1146,111,-12813,0,0,-43.14,-0.01,-0.02,-214.87,-0.02,-0.06,-537.46
777,63,-8724,1155,110,-12801,0,0,-43.11,-0.01,-0.02,-214.87,-0.02,-0.06,-537.46
775,58,-8725,1153,106,-12802,0,0,-43.12,-0.01,-0.02,-214.87,-0.02,-0.06,-537.46
775,65,-8726,1153,112,-12803,0,0,-43.12,-0.01,-0.02,-214.87,-0.02,-0.06,-537.46
772,64,-8723,1150,111,-12800,0,0,-43.11,-0.01,-0.02,-214.87,-0.02,-0.06,-537.46
771,64,-8726,1149,111,-12803,0,0,-43.12,-0.01,-0.02,-215.72,-0.02,-0.06,-541.73
774,67,-8724,1152,114,-12801,0,0,-43.11,-0.01,-0.02,-215.72,-0.02,-0.06,-541.73
778,66,-8724,1156,113,-12801,0,0,-43.11,-0.01,-0.02,-215.72,-0.02,-0.06,-541.73
784,66,-8728,1162,114,-12805,0,0,-43.12,-0.01,-0.02,-215.72,-0.02,-0.06,-541.73
780,67,-8727,1158,115,-12804,0,0,-43.12,-0.01,-0.02,-215.72,-0.02,-0.06,-541.73
780,62,-8724,1158,110,-12801,0,0,-43.11,-0.01,-0.02,-215.72,-0.02,-0.06,-541.73
770,67,-8721,1148,115,-12798,0,0,-43.11,-0.01,-0.02,-215.72,-0.02,-0.06,-541.73
774,67,-8718,1152,115,-12795,0,0,-43.1,-0.01,-0.02,-215.72,-0.02,-0.06,-541.73
770,66,-8717,1148,114,-12794,0,0,-43.1,-0.01,-0.02,-216.59,-0.02,-0.06,-546.09
777,64,-8723,1155,112,-12800,0,0,-43.11,-0.01,-0.02,-216.59,-0.02,-0.06,-546.09
775,59,-8723,1153,107,-12800,0,0,-43.11,-0.01,-0.02,-216.59,-0.02,-0.06,-546.09
772,58,-8729,1150,106,-12806,0,0,-43.12,-0.01,-0.02,-216.59,-0.02,-0.06,-546.09
775,58,-8725,1153,106,-12802,0,0,-43.12,-0.01,-0.02,-216.59,-0.02,-0.06,-546.09
774,66,-8730,1152,114,-12807,0,0,-43.13,-0.01,-0.02,-216.59,-0.02,-0.06,-546.09
774,62,-8735,1152,110,-12812,0,0,-43.14,-0.01,-0.02,-216.59,-0.02,-0.06,-546.09
767,71,-8738,1145,119,-12815,0,0,-43.14,-0.01,-0.02,-216.59,-0.02,-0.06,-546.09
771,67,-8729,1149,115,-12806,0,0,-43.12,-0.01,-0.02,-217.46,-0.02,-0.06,-550.47
766,60,-8731,1144,108,-12808,0,0,-43.13,-0.01,-0.02,-217.46,-0.02,-0.06,-550.47
766,68,-8731,1144,116,-12808,0,0,-43.13,-0.01,-0.02,-217.46,-0.02,-0.06,-550.47
776,65,-8734,1154,113,-12811,0,0,-43.14,-0.01,-0.02,-217.46,-0.02,-0.06,-550.47
775,59,-8733,1153,107,-12810,0,0,-43.13,-0.01,-0.02,-217.46,-0.02,-0.06,-550.47
787,62,-8738,1165,110,-12815,0,0,-43.15,-0.01,-0.02,-217.46,-0.02,-0.06,-550.47
785,55,-8736,1163,103,-12813,0,0,-43.14,-0.01,-0.02,-217.46,-0.02,-0.06,-550.47
783,54,-8732,1161,102,-12809,0,0,-43.13,-0.01,-0.02,-217.46,-0.02,-0.06,-550.47
784,61,-8720,1162,109,-12797,0,0,-43.11,-0.01,-0.02,-218.31,-0.02,-0.06,-554.8
775,58,-8728,1153,106,-12805,0,0,-43.12,-0.01,-0.02,-218.31,-0.02,-0.06,-554.8
782,57,-8730,1159,105,-12807,0,0,-43.13,-0.01,-0.02,-218.31,-0.02,-0.06,-554.8
789,61,-8731,1166,109,-12808,0,0,-43.13,-0.01,-0.02,-218.31,-0.02,-0.06,-554.8
788,63,-8732,1165,111,-12809,0,0,-43.13,-0.01,-0.02,-218.31,-0.02,-0.06,-554.8
783,63,-8724,1160,111,-12801,0,0,-43.12,-0.01,-0.02,-218.31,-0.02,-0.06,-554.8
783,61,-8719,1160,109,-12796,0,0,-43.1,-0.01,-0.02,-218.31,-0.02,-0.06,-554.8
779,59,-8721,1156,107,-12798,0,0,-43.11,-0.01,-0.02,-218.31,-0.02,-0.06,-554.8
778,56,-8723,1155,104,-12800,0,0,-43.11,-0.01,-0.02,-219.17,-0.02,-0.06,-559.14
784,60,-8722,1161,108,-12799,0,0,-43.11,-0.01,-0.02,-219.17,-0.02,-0.06,-559.14
777,63,-8729,1154,111,-12806,0,0,-43.12,-0.01,-0.02,-219.17,-0.02,-0.06,-559.14
777,62,-8729,1154,110,-12806,0,0,-43.12,-0.01,-0.02,-219.17,-0.02,-0.06,-559.14
773,64,-8724,1150,112,-12801,0,0,-43.11,-0.01,-0.02,-219.17,-0.02,-0.06,-559.14
769,62,-8725,1146,110,-12802,0,0,-43.12,-0.01,-0.02,-219.17,-0.02,-0.06,-559.14
768,63,-8739,1145,111,-12816,0,0,-43.15,-0.01,-0.02,-219.17,-0.02,-0.06,-559.14
765,64,-8730,1142,112,-12807,0,0,-43.12,-0.01,-0.02,-219.17,-0.02,-0.06,-559.14
761,66,-8724,1138,114,-12801,0,0,-43.11,-0.01,-0.02,-220.03,-0.02,-0.06,-563.57
766,65,-8726,1144,113,-12803,0,0,-43.12,-0.01,-0.02,-220.03,-0.02,-0.06,-563.57
767,62,-8725,1145,110,-12802,0,0,-43.12,-0.01,-0.02,-220.03,-0.02,-0.06,-563.57
772,67,-8728,1150,115,-12805,0,0,-43.12,-0.01,-0.02,-220.03,-0.02,-0.06,-563.57
770,68,-8729,1148,116,-12806,0,0,-43.12,-0.01,-0.02,-220.03,-0.02,-0.06,-563.57
777,68,-8733,1155,116,-12810,0,0,-43.13,-0.01,-0.02,-220.03,-0.02,-0.06,-563.57
771,67,-8737,1149,115,-12814,0,0,-43.14,-0.01,-0.02,-220.03,-0.02,-0.06,-563.57
777,59,-8732,1155,107,-12809,0,0,-43.13,-0.01,-0.02,-220.03,-0.02,-0.06,-563.57
772,61,-8733,1150,109,-12810,0,0,-43.13,-0.01,-0.02,-220.9,-0.02,-0.06,-568.02
773,65,-8736,1151,113,-12813,0,0,-43.14,-0.01,-0.02,-220.9,-0.02,-0.06,-568.02
776,60,-8731,1154,108,-12808,0,0,-43.13,-0.01,-0.02,-220.9,-0.02,-0.06,-568.02
767,64,-8726,1145,111,-12803,0,0,-43.12,-0.01,-0.02,-220.9,-0.02,-0.06,-568.02
772,59,-8735,1150,107,-12812,0,0,-43.14,-0.01,-0.02,-220.9,-0.02,-0.06,-568.02
774,63,-8732,1152,111,-12809,0,0,-43.13,-0.01,-0.02,-220.9,-0.02,-0.06,-568.02
770,68,-8727,1148,115,-12804,0,0,-43.12,-0.01,-0.02,-220.9,-0.02,-0.06,-568.02
768,60,-8720,1146,108,-12797,0,0,-43.1,-0.01,-0.02,-220.9,-0.02,-0.06,-568.02
772,65,-8721,1150,113,-12798,0,0,-43.11,-0.01,-0.02,-221.77,-0.02,-0.06,-572.48
765,63,-8731,1143,111,-12808,0,0,-43.13,-0.01,-0.02,-221.77,-0.02,-0.06,-572.48
771,63,-8727,1149,111,-12804,0,0,-43.12,-0.01,-0.02,-221.77,-0.02,-0.06,-572.48
768,62,-8734,1146,110,-12811,0,0,-43.14,-0.01,-0.02,-221.77,-0.02,-0.06,-572.48
761,66,-8726,1139,114,-12803,0,0,-43.12,-0.01,-0.02,-221.77,-0.02,-0.06,-572.48
770,65,-8731,1148,113,-12808,0,0,-43.13,-0.01,-0.02,-221.77,-0.02,-0.06,-572.48
778,67,-8726,1156,114,-12803,0,0,-43.12,-0.01,-0.02,-221.77,-0.02,-0.06,-572.48
773,62,-8721,1151,109,-12798,0,0,-43.11,-0.01,-0.02,-221.77,-0.02,-0.06,-572.48
766,53,-8725,1144,100,-12802,0,0,-43.11,-0.01,-0.02,-222.62,-0.03,-0.06,-576.89
768,57,-8714,1146,105,-12791,0,0,-43.09,-0.01,-0.02,-222.62,-0.03,-0.06,-576.89
776,63,-8719,1154,111,-12796,0,0,-43.1,-0.01,-0.02,-222.62,-0.03,-0.06,-576.89
